,Links,job description
244,https://www.naukri.com/job-listings-Business-Development-Manager-JLP-Group-Delhi-NCR-Mumbai-Bengaluru-Chennai-Hyderabad-Pune-0-to-3-years-070318006227?src=jobsearchDesk&sid=15210486874396&xp=45&px=1,"['sales', 'market research', 'business research', 'business intelligence', 'bd', 'business development', 'bdm', 'bde', 'marketing', 'corporate sales', 'institutional sales', 'team management', 'channel sales', 'distribution']"
245,https://www.naukri.com/job-listings-Business-Development-Manager-Shri-Ms-THOMAS-ASSOCIATES-Bengaluru-3-to-8-years-151117000533?src=jobsearchDesk&sid=15210486874396&xp=46&px=1,"['Business Development Management', 'business development manager', 'sales manager', 'marketing manager', 'Sales', 'business development', 'bd', 'bdm', 'bdo', 'selling']"
246,https://www.naukri.com/job-listings-Urgent-Manager-business-Development-Environment-Seom-International-Bengaluru-4-to-7-years-130318001608?src=jobsearchDesk&sid=15210486874396&xp=47&px=1,"['tender estimation', 'sales', 'business development', 'techno - commercial', 'estimation', 'bidding', 'proposal', 'environment', 'environmental impact assessment', 'environment management', 'technical analysis', 'financial analysis', 'reporting', 'proposal development']"
247,https://www.naukri.com/job-listings-Business-Development-Manager-US-Simplilearn-Solutions-Private-Limited-Bengaluru-Sector-2-HSR-Layout-1-to-5-years-120318001880?src=jobsearchDesk&sid=15210486874396&xp=48&px=1,"['prospecting', 'territory management', 'presentation skills', 'sales', 'revenue generation', 'lead generation', 'market research', 'negotiation', 'fixing appointments', 'cold calling', 'us sales', 'international sales', 'Business Development Manager']"
248,https://www.naukri.com/job-listings-Business-Development-Executive-Manager-1-5-Years-software-Sales-Lobotus-Technology-Pvt-Ltd-Bengaluru-1-to-5-years-120318007194?src=jobsearchDesk&sid=15210486874396&xp=49&px=1,"['Business Development', 'Marketing', 'Software Sales', 'Lead Generation', 'Service Sales', 'Market Research', 'B2B', 'Closure', 'Negotiation Skills', 'Top Management', 'voice process', 'international calling', 'product sales', 'B2b sales', 'inside sales', 'corporate sales']"
249,https://www.naukri.com/job-listings-Assistant-Manager-manager-corporate-Sales-business-Development-Secure-Now-Insurance-Broker-Pvt-Ltd-Bengaluru-1-to-4-years-120318004044?src=jobsearchDesk&sid=15210486874396&xp=50&px=1,"['Sales', 'Business Development', 'client servicing', 'lead generation', 'Client acquisition']"
250,https://www.naukri.com/job-listings-Area-Business-Manager-Diagnostic-Industry-Hyderabad-Chennai-Salem-Tamil-Nadu-1-to-6-years-140318900801?src=jobsearchDesk&sid=15210486957321&xp=1&px=1,"['Area Business Manager', 'sales', 'Secondary Sales', 'Primary Sales']"
251,https://www.naukri.com/job-listings-Manager-Sales-Business-Development-Selfycar-Hyderabad-5-to-9-years-120318900177?src=jobsearchDesk&sid=15210486957321&xp=2&px=1,"['Corporate Sales', 'Business Development Management', 'Marketing', 'Sales Strategy', 'Sales Management', 'CRM', 'Growth Strategy', 'Startup', 'Car Rental', 'Corporate Banking', 'Sales', 'B2B Sales']"
252,https://www.naukri.com/job-listings-State-Business-Manager-Diagnostic-Industry-Delhi-NCR-Mumbai-Bengaluru-Hyderabad-Kolkata-4-to-9-years-140318900984?src=jobsearchDesk&sid=15210486957321&xp=3&px=1,"['biochemistry', 'hematology', 'immunology', 'secondary sales', 'post sales', 'business management', 'Selling', 'sales', 'Sales Management']"
253,https://www.naukri.com/job-listings-Business-Development-Manager-Naukri-com-Hyderabad-Info-Edge-India-Ltd-Hyderabad-1-to-4-years-310118002723?src=jobsearchDesk&sid=15210486957321&xp=4&px=1,[]
254,https://www.naukri.com/job-listings-Business-Development-Manager-Rooftop-karnataka-Telangana-Mytrah-Energy-India-Private-Limited-Bengaluru-Hyderabad-10-to-15-years-140318000841?src=jobsearchDesk&sid=15210486957321&xp=5&px=1,"['Sales Executive Activities', 'Lead Generation', 'Channel Partners', 'Sales Strategy', 'Market Research', 'Team Management Skills', 'B2B', 'Sales Achievement', 'Sales Training', 'Region']"
255,https://www.naukri.com/job-listings-Senior-Analyst-Assistant-Manager-Talent-Business-Analyst-Deloitte-Hyderabad-4-to-8-years-120318900123?src=jobsearchDesk&sid=15210486957321&xp=6&px=1,[]
256,https://www.naukri.com/job-listings-Business-Development-Manager-Lera-Technologies-Pvt-Ltd-Hyderabad-7-to-12-years-140318005445?src=jobsearchDesk&sid=15210486957321&xp=7&px=1,"['Business Development', 'Software Sales', 'IT Sales', 'Lead Generation', 'Marketing Planning', 'IT Recruitment', 'Cold Calling', 'Presales', 'Prospecting', 'Market Research', 'Business Development Manager']"
257,https://www.naukri.com/job-listings-Skype-for-Business-Assistant-Manager-Hyderabad-Deloitte-Hyderabad-2-to-7-years-120318900095?src=jobsearchDesk&sid=15210486957321&xp=8&px=1,[]
258,https://www.naukri.com/job-listings-Business-Development-Manager-White-Global-Private-Limited-Hyderabad-Pune-3-to-5-years-140318003482?src=jobsearchDesk&sid=15210486957321&xp=9&px=1,"['business development', 'field sales', 'B2B Sales', 'Service Industry']"
259,https://www.naukri.com/job-listings-Business-Development-Manager-inside-Sales-US-BiznusSoft-Solutions-Hyderabad-4-to-6-years-070318900407?src=jobsearchDesk&sid=15210486957321&xp=10&px=1,"['business development management', 'software sales', 'marketing', 'lead generation', 'cold calling', 'inside sales', 'prospecting', 'market research', 'campaigns', 'Business Development', 'Sales', 'USA']"
260,https://www.naukri.com/job-listings-Manager-Sales-Business-Development-Consumer-Durables-Electrical-Bengaluru-Chennai-Delhi-NCR-Hyderabad-Mumbai-Kochi-Kerala-2-to-7-years-130318900090?src=jobsearchDesk&sid=15210486957321&xp=11&px=1,"['channel sales', 'business development', 'consumer durables', 'channel partners', 'sales management', 'btl', 'exhibitions', 'strategy', 'Sales']"
261,https://www.naukri.com/job-listings-Business-Development-Manager-4-to-6-Yrs-at-Hyderabad-life-Insurance-STAUNCH-JOBS-Hyderabad-Somajiguda-4-to-7-years-160218006096?src=jobsearchDesk&sid=15210486957321&xp=12&px=1,"['life insurance', 'team leader', 'Business Development Manager', 'Unit Manager', 'Relationship Manager', 'Direct Marketing']"
262,https://www.naukri.com/job-listings-Business-Development-Manager-Myforexeye-Fintech-P-Ltd-Chennai-Bengaluru-Hyderabad-2-to-5-years-140318002646?src=jobsearchDesk&sid=15210486957321&xp=13&px=1,"['Business Development Management', 'Sales', 'direct sales', 'corporate sales', 'Insurance Sales', 'Broking', 'securities', 'Corporate Finance', 'Forwards', 'Futures', 'options', 'Risk Management', 'Hedging', 'CFA']"
263,https://www.naukri.com/job-listings-Business-Development-Manager-Associate-Inovies-Hyderabad-Inovies-Consulting-Pvt-Ltd-Hyderabad-Madhapur-3-to-5-years-060318005123?src=jobsearchDesk&sid=15210486957321&xp=14&px=1,"['Business Development Management', 'Marketing', 'Web Technologies']"
264,https://www.naukri.com/job-listings-Openings-for-Business-Development-Manager-in-South-India-Loactions-HGS-International-Services-Pvt-Ltd-Bengaluru-Chennai-Hyderabad-2-to-5-years-130318001353?src=jobsearchDesk&sid=15210486957321&xp=15&px=1,"['business development management', 'agency channel', 'agency manager', 'insurance', 'health insurance']"
265,https://www.naukri.com/job-listings-Business-Development-Manager-MarcamorBusiness-Solutions-Hyderabad-0-to-2-years-130318006483?src=jobsearchDesk&sid=15210486957321&xp=16&px=1,"['technical sales', 'business development management', 'lead generation', 'account development', 'direct sales', 'b2b', 'presales', 'post sales', 'customer satisfaction', 'key account management', 'corporate sales', 'corporate selling', 'business development']"
266,https://www.naukri.com/job-listings-Business-Development-Manager-TECH-ORBIT-SOFT-SYSTEMS-PVT-LTD-Hyderabad-4-to-9-years-130318005012?src=jobsearchDesk&sid=15210486957321&xp=17&px=1,"['Business Development Management', 'US IT Staffing', 'Cold Calling', 'Business Development Manager', 'US Staffing']"
267,https://www.naukri.com/job-listings-Business-Development-Manager-Sangeetha-Mobiles-Private-Limited-Hyderabad-3-to-7-years-130318000913?src=jobsearchDesk&sid=15210486957321&xp=18&px=1,"['Business Development Management', 'Growth Strategy', 'Customer Satisfaction']"
268,https://www.naukri.com/job-listings-Area-Business-Manager-for-Wallace-Pharma-Cardio-Diabetic-div-confidential-Chennai-Hyderabad-8-to-13-years-120318008843?src=jobsearchDesk&sid=15210486957321&xp=19&px=1,"['area business manager', 'pharmaceutical sales']"
269,https://www.naukri.com/job-listings-Business-Development-Manager-Andhrapradesh-Sri-Hari-Consultant-Hyderabad-Visakhapatnam-7-to-12-years-130318004164?src=jobsearchDesk&sid=15210486957321&xp=20&px=1,"['sales management', 'team management', 'distribution', 'regional sales manager', 'zonal sales manager', 'rsm', 'regional manager', 'bdm', 'business development manager', 'Area Sales Manager', 'asm']"
270,https://www.naukri.com/job-listings-Business-Development-Manager-JLP-Group-Delhi-NCR-Mumbai-Bengaluru-Chennai-Hyderabad-Pune-0-to-3-years-070318006227?src=jobsearchDesk&sid=15210486957321&xp=21&px=1,"['sales', 'market research', 'business research', 'business intelligence', 'bd', 'business development', 'bdm', 'bde', 'marketing', 'corporate sales', 'institutional sales', 'team management', 'channel sales', 'distribution']"
271,https://www.naukri.com/job-listings-Business-Development-Officer-Business-Development-Manager-Creative-Mentors-Animation-Gaming-College-Hyderabad-Banjara-hills-1-10-to-20-years-120318002830?src=jobsearchDesk&sid=15210486957321&xp=22&px=1,"['business development', 'marketing', 'sales & marketing']"
272,https://www.naukri.com/job-listings-Hiring-Business-Development-Managers-executive-for-IT-Domestic-Staffin-SCreatives-Software-Services-Private-Limited-Hyderabad-2-to-6-years-120318006655?src=jobsearchDesk&sid=15210486957321&xp=23&px=1,"['Business Development', 'Bdm', 'Bde', 'IT Staffing', 'Client Relationship', 'Client Acquisition', 'Delivery Management']"
273,https://www.naukri.com/job-listings-Business-Development-Manager-Vinformax-Technology-Systems-Pvt-Ltd-Bengaluru-Hyderabad-6-to-10-years-060318001898?src=jobsearchDesk&sid=15210486957321&xp=24&px=1,"['Business Development', 'Sales', 'Corporate Sales', 'Healthcare', 'medical', 'hospital']"
274,https://www.naukri.com/job-listings-Requirement-For-Business-Development-Manager-Talent-Logic-Talentlogic-Info-Services-Pvt-Ltd-Hyderabad-1-to-6-years-120318008517?src=jobsearchDesk&sid=15210486957321&xp=25&px=1,"['Business Development Management', 'Sales', 'Interviewing', 'New Business', 'Onboarding', 'Staffing', 'Training', 'Customer Satisfaction', 'Night Shift', 'Writing Skills']"
275,https://www.naukri.com/job-listings-Urgent-Requirement-for-Business-Development-Manager-Integrated-Conferences-Events-Pvt-Ltd-MICE-Hyderabad-Ahmedabad-2-to-4-years-260717002187?src=jobsearchDesk&sid=15210486957321&xp=26&px=1,"['Business Development', 'Corporate Sales', 'key account manager', 'MICE sales', 'Hotel sales', 'Banquet sales', 'business development manager', 'sales manager', 'room sales']"
276,https://www.naukri.com/job-listings-Business-Development-Manager-Modi-Infosol-Pvt-Ltd-Hyderabad-3-to-7-years-120318005962?src=jobsearchDesk&sid=15210486957321&xp=27&px=1,"['sales', 'bdm', 'business development manager', 'business development executive', 'sales manager', 'channel sales']"
277,https://www.naukri.com/job-listings-Business-Development-Executive-territory-Sales-Manager-retail-Pavit-Ceramics-Pvt-Ltd-Hyderabad-2-to-5-years-120318007299?src=jobsearchDesk&sid=15210486957321&xp=28&px=1,"['sales', 'marketing', 'business development', 'channel sales', 'retail sales']"
278,https://www.naukri.com/job-listings-Business-Development-Manager-Ardour-Management-Consultants-Pvt-Ltd-Hyderabad-3-to-7-years-120318000902?src=jobsearchDesk&sid=15210486957321&xp=29&px=1,"['Business Development Management', 'Corporate Sales', 'B2B Sales', 'Institutional Sales']"
279,https://www.naukri.com/job-listings-Area-Business-Manager-JENOME-BIOPHAR-PVT-LTD-Hyderabad-Varanasi-0-to-1-years-070318003754?src=jobsearchDesk&sid=15210486957321&xp=30&px=1,"['Area Business Manager', 'MR', 'territory officer']"
280,https://www.naukri.com/job-listings-Business-Development-Manager-Dodla-Dairy-Limited-Hyderabad-Jubilee-Hills-8-to-13-years-090318002836?src=jobsearchDesk&sid=15210486957321&xp=31&px=1,[]
281,https://www.naukri.com/job-listings-Sales-Officer-Area-Sales-Manager-Business-Development-Manager-RAKSHA-PIPES-PVT-LTD-Hyderabad-Karimnagar-Guntakal-Guntur-Warangal-1-to-6-years-100318004787?src=jobsearchDesk&sid=15210486957321&xp=32&px=1,"['Retail Sales', 'Marketing', 'Business Development Management', 'Area Sales Management', 'Channel Sales', 'Regional Sales', 'Sales Executive Activities', 'FMCG', 'Sanitary Ware', 'Regional Management']"
282,https://www.naukri.com/job-listings-Business-Development-Manager-Scintilla-Kreations-Pvt-Ltd-Hyderabad-Srinagar-Colony-1-2-to-3-years-170218001110?src=jobsearchDesk&sid=15210486957321&xp=33&px=1,"['business development management', 'sales', 'marketing strategy', 'lead generation', 'client retention', 'advertising', 'business growth', 'interpersonal skills', 'customer satisfaction']"
283,https://www.naukri.com/job-listings-Business-Development-Manager-EduSpace-Technologies-Pvt-Ltd-Indore-Bengaluru-Hyderabad-1-to-5-years-100318002175?src=jobsearchDesk&sid=15210486957321&xp=34&px=1,"['Business Development Manager', 'Business Development Executive', 'software sales', 'software marketing', 'erp sales', 'Sales Manager', 'area sales manager']"
284,https://www.naukri.com/job-listings-Manager-Business-Development-Inside-Sales-US-Territory-BiznusSoft-Solutions-Hyderabad-4-to-6-years-070318900394?src=jobsearchDesk&sid=15210486957321&xp=35&px=1,"['business development management', 'software sales', 'marketing', 'lead generation', 'cold calling', 'inside sales', 'prospecting', 'market research', 'campaigns', 'business development  manager']"
285,https://www.naukri.com/job-listings-Asst-Manager-Corporate-Business-Development-Franchise-India-Limited-Delhi-NCR-Mumbai-Bengaluru-Chennai-Hyderabad-Pune-Kolkata-Ahmedabad-1-to-6-years-120617003875?src=jobsearchDesk&sid=15210486957321&xp=36&px=1,"['Corporate Business Development', 'Marketing', 'Sales Strategy', 'Franchising', 'Advertising', 'Franchise', 'Events', 'Competitive Analysis', 'Profitability', 'Avp']"
286,https://www.naukri.com/job-listings-Business-Development-Manager-Helical-IT-Solutions-Private-Limited-Hyderabad-Begumpet-4-to-5-years-090318005301?src=jobsearchDesk&sid=15210486957321&xp=37&px=1,"['business development management', 'presales', 'market analysis', 'crm', 'strategy', 'business intelligence', 'writing skills', 'it sales']"
287,https://www.naukri.com/job-listings-Business-Development-Manager-Africa-Medinomics-Healthcare-Pvt-Ltd-Hyderabad-Narayanguda-5-to-8-years-070318002275?src=jobsearchDesk&sid=15210486957321&xp=38&px=1,"['Africa', 'Business Development', 'Pharma', 'Nutraceuticals', 'SALES', 'international business development']"
288,https://www.naukri.com/job-listings-Manager-Business-Development-Sales-www-EaseMyTrip-com-Delhi-NCR-Chennai-Hyderabad-3-to-8-years-200717000519?src=jobsearchDesk&sid=15210486957321&xp=39&px=1,"['Marketing', 'Business Development', 'Lead Generation', 'Client Relationship Management', 'Key Accounts', 'Strategy', 'Sales executive', 'marketing executive', 'sales officer', 'sales marketing', 'sales representative', 'Corporate Sales', 'sales', 'BDE', 'sales manager']"
289,https://www.naukri.com/job-listings-Manager-Senior-Manager-Corporate-Business-Development-Franchise-India-Limited-Delhi-NCR-Mumbai-Bengaluru-Chennai-Hyderabad-Pune-Kolkata-Ahmedabad-3-to-8-years-120617003744?src=jobsearchDesk&sid=15210486957321&xp=40&px=1,"['Corporate Business Development', 'Marketing', 'Sales Strategy', 'Franchising', 'Advertising', 'Franchise', 'Events', 'Competitive Analysis', 'Profitability', 'Avp']"
290,https://www.naukri.com/job-listings-Business-Development-Manager-Cluster-Manager-For-Hotel-in-HYD-BLR-Oasis-Hyderabad-Bengaluru-5-to-10-years-090318007327?src=jobsearchDesk&sid=15210486957321&xp=41&px=1,"['corporate sales', 'business development management', 'regional sales', 'new business acquisition', 'cluster', 'sales', 'business development', 'bdm', 'hotel', 'bank', 'banking', 'hospitality', 'mice', 'resort', 'sales & marketing', 'hotels', 'room sales', 'Bhm']"
291,https://www.naukri.com/job-listings-Business-Development-Manager-Mangalore-Hubli-Hyderabad-5-to-8-years-070318902067?src=jobsearchDesk&sid=15210486957321&xp=42&px=1,"['Direct Sales', 'Marketing', 'Business Development Management', 'Channel Partner Management', 'Revenue Generation', 'Competitor Analysis', 'Channel Partners']"
292,https://www.naukri.com/job-listings-Manager-Dy-manager-Business-Development-HeadHunter-India-Hyderabad-5-to-7-years-010817003141?src=jobsearchDesk&sid=15210486957321&xp=43&px=1,"['Business Development', 'Aerospace', 'Sales', 'Marketing']"
293,https://www.naukri.com/job-listings-Manager-Sr-Manager-Business-Development-Hospitality-Sector-Ceasefire-Industries-Private-Limited-Bengaluru-Chennai-Hyderabad-Kochi-2-to-7-years-080218005995?src=jobsearchDesk&sid=15210486957321&xp=44&px=1,"['business development management', 'sales', 'presentation skills', 'Business Development']"
294,https://www.naukri.com/job-listings-Business-Development-Manager-SNS-Systems-Chennai-Hyderabad-0-to-5-years-150218000880?src=jobsearchDesk&sid=15210486957321&xp=45&px=1,"['Business Development Management', 'marketing management']"
295,https://www.naukri.com/job-listings-Business-Development-Manager-Central-Investigation-Security-Services-Ltd-Indore-Delhi-NCR-Hyderabad-2-to-7-years-070318006108?src=jobsearchDesk&sid=15210486957321&xp=46&px=1,"['Business Development Management', 'New Business']"
296,https://www.naukri.com/job-listings-Business-Development-Executive-territory-Sales-Manager-Hyderabad-Victory-Ceratech-Pvt-Ltd-Hyderabad-1-to-3-years-090218007482?src=jobsearchDesk&sid=15210486957321&xp=47&px=1,"['sales', 'marketing', 'business development', 'channel sales', 'retail sales']"
297,https://www.naukri.com/job-listings-Manager-Sr-Manager-Business-Development-Corporate-Sales-Ceasefire-Industries-Private-Limited-Bengaluru-Chennai-Hyderabad-Kolkata-3-to-6-years-100218001642?src=jobsearchDesk&sid=15210486957321&xp=48&px=1,"['Business Development Management', 'Corporate Sales', 'Lead Generation', 'New Business', 'Selling', 'Fire Fighting']"
298,https://www.naukri.com/job-listings-Manager-Business-Development-Domestic-Staffing-Captum-IT-Private-Limited-Hyderabad-5-to-10-years-080318900931?src=jobsearchDesk&sid=15210486957321&xp=49&px=1,"['sales', 'business development management', 'new business development', 'domestic staffing', 'investment banking', 'business development']"
299,https://www.naukri.com/job-listings-Dealer-Development-Manager-software-Company-Business-Development-Mgr-Focus-Softnet-Pvt-Ltd-Hyderabad-1-to-4-years-051115002684?src=jobsearchDesk&sid=15210486957321&xp=50&px=1,"['business development', 'bdm', 'business development executive', 'sales consultant', 'marketing consultant', 'crm sales', 'channel sales', 'dealer sales', 'distributor sales']"
300,https://www.naukri.com/job-listings-Business-Development-Manager-RSB-Systems-Pvt-Ltd-Noida-5-to-8-years-140318901780?src=jobsearchDesk&sid=15210487019758&xp=1&px=1,"['Business Development Manager', 'Business Development', 'Sales', 'pricing', 'proposals management']"
301,https://www.naukri.com/job-listings-Senior-Business-Development-Manager-DigiLantern-Noida-3-to-5-years-140318900441?src=jobsearchDesk&sid=15210487019758&xp=2&px=1,"['Sales Administration', 'Business Development Management', 'Operations Planning', 'Sales', 'BDM', 'BD']"
302,https://www.naukri.com/job-listings-Business-Development-Manager-Mobile-Apps-iWEBSERVICES-Noida-Sector-62-Noida-2-to-5-years-140318008219?src=jobsearchDesk&sid=15210487019758&xp=3&px=1,"['sales', 'it services', 'mobile applications', 'business development manager', 'b2b sales', 'b2c sales', 'lead generation', 'inside sales', 'bde', 'bdm', 'android application', 'ios']"
303,https://www.naukri.com/job-listings-Business-Development-Executive-manager-US-IT-Staffing-night-Shift-FCS-Software-Solutions-Limited-Noida-1-to-2-years-060218003841?src=jobsearchDesk&sid=15210487019758&xp=4&px=1,"['business development management', 'cold calling', 'night shift', 'us staffing', 'it recruitment', 'bdm', 'business development', 'it sales', 'software sales', 'erp sales', 'international sales', 'us sales']"
304,https://www.naukri.com/job-listings-Sr-Business-Development-Manager-BDM-Team-Lead-for-US-Recruitment-The-Navigators-Noida-Delhi-3-to-5-years-150317001586?src=jobsearchDesk&sid=15210487019758&xp=5&px=1,"['US Recruitment', 'Business Development Management', 'Sales', 'Bdm', 'Lead Generation', 'Cold Calling', 'US Staffing', 'IT Staffing', 'Team Leading', 'IT Services']"
305,https://www.naukri.com/job-listings-Business-Development-Operations-Manager-Egovernance-Sahaj-e-village-Limited-Noida-Sector-57-Noida-7-to-10-years-140318001888?src=jobsearchDesk&sid=15210487019758&xp=6&px=1,"['business development management', 'marketing', 'new business', 'client relationships']"
306,https://www.naukri.com/job-listings-Business-Development-Manager-Institutional-Sales-Anjani-Technoplast-Ltd-Greater-Noida-5-to-10-years-251117002550?src=jobsearchDesk&sid=15210487019758&xp=7&px=1,"['Corporate Sales', 'New Client Acquisition', 'Sales Strategy', 'Target Achievement', 'Team Development', 'Sales Executive', 'sales officer', 'marketing officer', 'business development officer', 'business development executive']"
307,https://www.naukri.com/job-listings-FCS-is-Hiring-Business-Development-Managers-Team-Leads-sales-noida-FCS-Software-Solutions-Limited-Noida-Sector-57-Noida-1-to-6-years-130318006468?src=jobsearchDesk&sid=15210487019758&xp=8&px=1,"['software sales', 'it sales', 'cold calling', 'inside sales', 'client servicing', 'us it staffing', 'software solutions', 'team handling', 'us sales', 'key account manager', 'Business Development', 'Business Development Manager']"
308,https://www.naukri.com/job-listings-Business-Development-Manager-Netedge-Computing-Solutions-Pvt-Ltd-Noida-2-to-5-years-140318005179?src=jobsearchDesk&sid=15210487019758&xp=9&px=1,"['corporate sales', 'Business Development Manager', 'sales manager', 'marketing manager', 'marketing head']"
309,https://www.naukri.com/job-listings-Business-Finance-Manager-IRIS-SOFTWARE-Inc-Noida-Sector-142-Noida-6-to-10-years-120318000951?src=jobsearchDesk&sid=15210487019758&xp=10&px=1,"['business finance', 'financial analysis', 'financial reporting', 'budgeting', 'financial management', 'mba', 'cfa', 'MIS Reporting', 'Forecasting', 'Finance Manager']"
310,https://www.naukri.com/job-listings-Business-Development-Manager-corporate-Sales-Red-Lemon-Mumbai-Gurgaon-Noida-1-to-6-years-280118000713?src=jobsearchDesk&sid=15210487019758&xp=11&px=1,"['business development management', 'corporate sales', 'web sales', 'web designing', 'Digital Sales', 'domestic sales', 'Lead Generation', 'team lead', 'Client Acquisition', 'client communication', 'client meeting']"
311,https://www.naukri.com/job-listings-Sales-Business-Development-Manager-Cosmolance-Tech-Pvt-Ltd-Noida-Sector-142-Noida-0-to-5-years-130318002266?src=jobsearchDesk&sid=15210487019758&xp=12&px=1,"['Business Development Management', 'Marketing Initiatives', 'Corporate Sales', 'Lead Generation', 'Cold Calling', 'Online Bidding', 'Sales Strategy', 'New Business', 'Digital Marketing', 'Email Marketing', 'Sales', 'sales marketing']"
312,https://www.naukri.com/job-listings-Business-Banking-Relationship-Manager-CAAC-s-Solutions-Delhi-NCR-Gurgaon-Noida-0-to-4-years-140318004549?src=jobsearchDesk&sid=15210487019758&xp=13&px=1,"['customer relationship manager', 'customer service manager', 'customer support manager', 'phone banking officer', 'back office executive']"
313,https://www.naukri.com/job-listings-Business-Development-Manager-US-Staffing-Net2Source-Consulting-Ltd-Limited-Noida-Sector-63-Noida-5-to-10-years-130318008263?src=jobsearchDesk&sid=15210487019758&xp=14&px=1,"['Business Development', 'New Business Development', 'Client Management', 'Client Relationship Management', 'Client Acquisition']"
314,https://www.naukri.com/job-listings-Hiring-for-Business-Development-Manager-Market-Research-Call-Radhika-VMAK-Research-and-Services-Pvt-LTd-Noida-3-to-8-years-130318004006?src=jobsearchDesk&sid=15210487019758&xp=15&px=1,"['business development', 'business development manager', 'bdm', 'sales', 'bd']"
315,https://www.naukri.com/job-listings-Business-Development-Manager-Executive-Mahindra-services-Delhi-NCR-Sector-58-Noida-Noida-2-to-7-years-280218003421?src=jobsearchDesk&sid=15210487019758&xp=16&px=1,"['business development', 'lead generation', 'client acquisition', 'market mapping', 'follow ups', 'client servicing', 'client relationship']"
316,https://www.naukri.com/job-listings-Business-Development-Manager-Techfield-Pvt-Ltd-Delhi-NCR-Noida-1-to-6-years-130318010063?src=jobsearchDesk&sid=15210487019758&xp=17&px=1,"['business development management', 'account management', 'team leading', 'us staffing', 'customer focus', 'us sales', 'us shift', 'US IT Staffing', 'Client Acquisition']"
317,https://www.naukri.com/job-listings-Sales-Business-Development-Manager-SNSGAP-International-Services-P-Ltd-Delhi-NCR-Sector-62-Noida-Noida-0-to-3-years-120318003279?src=jobsearchDesk&sid=15210487019758&xp=18&px=1,"['corporate sales', 'business development', 'key account management', 'market penetration', 'relationship building', 'sales & marketing']"
318,https://www.naukri.com/job-listings-Business-Development-Manager-Buddy4studdy-Startup-Noida-3-to-6-years-090318901122?src=jobsearchDesk&sid=15210487019758&xp=19&px=1,"['Sales', 'Marketing Programs', 'Business Development Management', 'Product Promotion', 'Customer Acquisition', 'Market Research', 'B2B', 'Content Strategy', 'Product Marketing', 'Bd', 'Business Development Manager']"
319,https://www.naukri.com/job-listings-Sr-Manager-Manager-Business-Development-Event-Print-Online-Elets-Technomedia-Pvt-Ltd-Noida-5-to-10-years-150316005987?src=jobsearchDesk&sid=15210487019758&xp=20&px=1,"['ad sales', 'sales management', 'sales planning', 'advertising', 'revenue maximization', 'sales initiatives', 'event sales', 'online sales', 'sales', 'corporate business development', 'corporate sales', 'b2b sales']"
320,https://www.naukri.com/job-listings-Tekshapers-Hiring-for-Business-Development-Manager-Tekshapers-Software-Solutions-P-Limited-Noida-1-to-5-years-120318001674?src=jobsearchDesk&sid=15210487019758&xp=21&px=1,"['business development management', 'payment collection', 'client satisfaction', 'contract staffing']"
321,https://www.naukri.com/job-listings-Tekshapers-Hiring-for-Business-Development-Manager-US-Staffing-Tekshapers-Software-Solutions-P-Limited-Noida-1-to-6-years-120318001532?src=jobsearchDesk&sid=15210487019758&xp=22&px=1,"['Business Development Management', 'Cold Calling', 'H1B', 'Lead Generation', 'Ead', 'US Staffing', 'W2', 'Corp', 'Linkedin', 'Negotiation Skills']"
322,https://www.naukri.com/job-listings-Business-Development-Manager-Female-Sales-Force-India-Noida-5-to-6-years-120318004528?src=jobsearchDesk&sid=15210487019758&xp=23&px=1,"['Bdm', 'Cross Selling']"
323,https://www.naukri.com/job-listings-Business-Development-Manager-Disruptive-Edutech-Co-Unnati-Gurgaon-Delhi-Noida-3-to-8-years-100318001640?src=jobsearchDesk&sid=15210487019758&xp=24&px=1,"['Institutional Sales', 'Client relationship', 'Corporate sales', 'government sales', 'Key account management', 'Lead Generation', 'market mapping', 'Business Development', 'Business Alliances', 'education sales', 'B2B Sales', 'sales management', 'sales strategy']"
324,https://www.naukri.com/job-listings-International-Business-Development-Manager-Accel-Knowledge-Noida-2-to-5-years-090318004737?src=jobsearchDesk&sid=15210487019758&xp=25&px=1,"['International Marketing', 'International Sales', 'International Business Development']"
325,https://www.naukri.com/job-listings-Business-Development-Manager-Bidder-with-2-Years-Experience-B2C-Marketing-Noida-Sector-10-Noida-2-to-5-years-100318002851?src=jobsearchDesk&sid=15210487019758&xp=26&px=1,"['Business Development', 'Business Development Manager', 'sales manager', 'marketing manager', 'marketing executive', 'sales officer']"
326,https://www.naukri.com/job-listings-Marketing-Executive-manager-Business-Development-Manager-Arena-Animation-Noida-Sector-62-Noida-1-1-to-3-years-090318005753?src=jobsearchDesk&sid=15210487019758&xp=27&px=1,"['Sales Planning', 'Business Development Management', 'Marketing', 'Road Shows', 'Strategy', 'Sales Achievement']"
327,https://www.naukri.com/job-listings-Hiring-Business-Development-Executive-Manager-JConnect-Infotech-Private-Limited-Noida-Sector-63-Noida-3-to-5-years-080318005633?src=jobsearchDesk&sid=15210487019758&xp=28&px=1,"['Sales', 'Marketing', 'Business Development']"
